date,time,open,high,low,close,volume
2025.07.10,16:00,3319.71100,3325.90800,3312.10800,3324.82600,22978
2025.07.10,20:00,3324.84000,3326.47600,3321.82600,3323.80800,11378
2025.07.11,00:00,3323.76400,3336.18100,3323.62100,3333.76500,31212
2025.07.11,04:00,3333.74400,3343.82700,3329.53000,3341.83300,31602
2025.07.11,08:00,3341.78900,3350.30500,3332.66900,3347.50700,31856
2025.07.11,12:00,3347.52600,3368.74900,3344.35600,3358.91500,60750
2025.07.11,16:00,3358.88400,3359.75300,3349.19800,3356.42400,27925
2025.07.11,20:00,3356.45900,3358.95900,3353.59700,3355.10500,3743
2025.07.13,22:00,3361.29500,3374.01700,3359.65800,3367.77200,17924
2025.07.14,00:00,3367.73100,3373.28400,3353.86500,3356.96400,33895
2025.07.14,04:00,3356.95200,3375.07800,3353.70600,3371.94800,31320
2025.07.14,08:00,3371.95600,3374.64700,3363.91700,3364.16900,25737
2025.07.14,12:00,3364.19200,3366.61200,3340.99300,3345.10500,47810
2025.07.14,16:00,3345.04400,3351.68400,3343.08200,3344.12500,21802
2025.07.14,20:00,3344.16000,3346.55600,3341.21700,3345.33700,9807
2025.07.15,00:00,3345.29900,3358.36200,3344.75800,3357.84100,22283
2025.07.15,04:00,3357.85300,3365.44800,3357.47000,3364.34700,23685
2025.07.15,08:00,3364.31000,3366.31900,3353.95400,3354.93200,28236
2025.07.15,12:00,3354.89200,3360.38500,3325.34100,3328.97700,65725
2025.07.15,16:00,3328.91700,3331.96200,3320.21800,3330.45500,27986
2025.07.15,20:00,3330.40800,3331.77600,3324.79200,3331.05600,9296
2025.07.16,00:00,3331.09200,3335.08400,3325.05300,3334.33400,23154
2025.07.16,04:00,3334.28100,3341.99600,3332.79800,3337.77800,21237
2025.07.16,08:00,3337.82400,3343.07200,3333.69500,3339.25900,23061
2025.07.16,12:00,3339.21900,3377.55000,3319.52900,3343.52400,115881
2025.07.16,16:00,3343.48300,3357.41000,3338.95800,3347.08000,46661
2025.07.16,20:00,3347.11600,3352.24700,3345.26500,3346.52600,11072
2025.07.17,00:00,3346.55600,3347.40500,3336.24100,3341.49900,23663
2025.07.17,04:00,3341.51100,3344.72600,3325.20800,3325.88600,27041
2025.07.17,08:00,3325.92500,3332.52300,3322.35800,3324.25400,24864
2025.07.17,12:00,3324.26100,3338.45100,3309.88300,3336.67500,57669
2025.07.17,16:00,3336.72000,3341.07100,3335.37800,3339.76300,20714
2025.07.17,20:00,3339.79900,3344.01900,3337.40900,3340.21400,11375
2025.07.18,00:00,3340.16400,3344.22400,3334.03800,3334.60000,23961
2025.07.18,04:00,3334.59800,3350.10600,3331.77700,3349.82300,23380
2025.07.18,08:00,3349.84900,3357.69900,3346.23700,3354.41900,23981
2025.07.18,12:00,3354.45800,3361.21200,3351.13700,3353.70500,41093
2025.07.18,16:00,3353.61300,3357.49400,3347.66800,3348.32500,21896
2025.07.18,20:00,3348.27900,3352.09800,3347.80400,3350.39500,3474
2025.07.20,22:05,3348.76700,3350.11500,3344.96500,3349.11000,7793
2025.07.21,00:00,3349.16800,3358.64100,3347.69600,3351.28600,21829
2025.07.21,04:00,3351.27500,3370.78500,3350.61800,3364.76300,25806
2025.07.21,08:00,3364.80000,3375.63100,3362.67400,3375.30200,23035
2025.07.21,12:00,3375.27100,3401.57500,3374.53000,3397.99400,51303
2025.07.21,16:00,3397.98300,3399.78700,3391.46800,3398.80800,26125
2025.07.21,20:00,3398.74400,3402.78300,3393.20800,3396.53200,11303
2025.07.22,00:00,3396.54000,3397.66500,3385.14800,3392.62800,28701
2025.07.22,04:00,3392.58700,3392.58700,3383.24000,3387.56700,23101
2025.07.22,08:00,3387.52400,3391.67500,3384.52800,3391.38100,22430
2025.07.22,12:00,3391.33400,3430.61400,3391.03300,3426.59700,65265
2025.07.22,16:00,3426.64000,3433.50700,3426.25700,3431.63400,29382
2025.07.22,20:00,3431.59600,3433.33500,3426.28300,3427.45800,13418
2025.07.23,00:00,3427.43300,3438.92100,3419.17600,3423.15300,37793
2025.07.23,04:00,3423.06300,3429.70500,3416.32200,3420.72000,27777
2025.07.23,08:00,3420.75400,3433.85100,3420.30500,3428.18000,27289
2025.07.23,12:00,3428.17000,3429.92800,3398.20600,3398.20600,52104
2025.07.23,16:00,3398.10600,3398.10600,3381.37500,3390.08100,51447
2025.07.23,20:00,3390.12200,3392.51600,3386.12100,3390.00800,11417
2025.07.24,00:00,3390.04700,3393.43800,3374.78200,3383.76200,36764
2025.07.24,04:00,3383.66600,3385.38900,3365.98200,3367.75700,29099
2025.07.24,08:00,3367.76700,3374.65600,3361.25300,3362.29400,26531
2025.07.24,12:00,3362.25400,3377.43000,3351.31500,3372.54100,52128
2025.07.24,16:00,3372.51500,3373.70200,3366.21900,3370.47800,21029
2025.07.24,20:00,3370.51700,3371.45700,3365.10500,3369.42200,11770
2025.07.25,00:00,3369.51200,3373.55400,3358.61300,3359.19400,22074
2025.07.25,04:00,3359.17600,3363.50100,3352.63600,3354.13100,22800
2025.07.25,08:00,3354.11600,3355.35800,3338.62100,3340.96800,24159
2025.07.25,12:00,3341.00800,3347.49800,3324.92800,3327.89600,56705
2025.07.25,16:00,3327.84400,3340.28400,3326.16100,3337.80400,22016
2025.07.25,20:00,3337.76900,3339.16700,3336.21700,3336.86900,3543
2025.07.27,22:05,3329.14400,3337.46500,3323.79200,3333.68300,15968
2025.07.28,00:00,3333.67500,3343.31600,3327.64000,3343.24600,29818
2025.07.28,04:00,3343.19900,3345.35200,3333.78500,3334.88200,25138
2025.07.28,08:00,3334.87900,3340.78000,3332.38200,3336.59300,26151
2025.07.28,12:00,3336.62200,3338.36900,3301.78800,3314.76400,57944
2025.07.28,16:00,3314.73600,3318.89000,3308.82000,3317.16100,21697
2025.07.28,20:00,3317.19500,3318.40900,3310.48500,3312.46800,12556
2025.07.29,00:00,3312.48500,3320.86100,3307.84300,3312.57600,27312
2025.07.29,04:00,3312.58000,3322.43000,3308.95900,3317.13300,29762
2025.07.29,08:00,3317.13900,3329.97600,3314.88400,3315.27800,30138
2025.07.29,12:00,3315.24900,3334.10300,3311.89000,3320.75100,52050
2025.07.29,16:00,3320.80000,3330.90600,3319.04600,3324.93800,24382
2025.07.29,20:00,3324.98900,3329.17100,3324.69700,3327.55000,8700
2025.07.30,00:00,3327.52700,3333.67300,3321.82900,3328.42900,25592
2025.07.30,04:00,3328.38200,3332.14900,3323.05300,3327.75100,22347
2025.07.30,08:00,3327.78400,3334.05200,3323.96600,3330.85600,27279
2025.07.30,12:00,3330.84300,3331.90400,3288.57500,3290.46500,58391
2025.07.30,16:00,3290.45000,3304.76700,3268.03400,3269.11600,66908
2025.07.30,20:00,3269.15500,3285.80000,3268.91200,3285.30300,17424
2025.07.31,00:00,3285.25700,3298.55000,3282.80200,3295.08600,32037
2025.07.31,04:00,3295.04200,3309.77100,3293.64400,3304.74500,26556
2025.07.31,08:00,3304.68200,3314.81200,3293.79800,3306.11100,34914
2025.07.31,12:00,3306.08600,3311.16400,3291.30000,3295.43700,55748
2025.07.31,16:00,3295.40300,3298.43000,3289.61700,3290.98900,28878
2025.07.31,20:00,3290.95300,3295.17200,3287.96700,3288.65100,12406
2025.08.01,00:00,3288.60700,3297.10600,3281.59000,3291.43500,29143
2025.08.01,04:00,3291.43700,3300.45300,3285.24700,3286.86100,27009
2025.08.01,08:00,3286.82300,3303.04800,3285.24700,3300.30900,26951
2025.08.01,12:00,3300.34200,3355.11400,3297.38500,3348.56700,99233
2025.08.01,16:00,3348.53200,3361.31600,3340.53200,3357.18500,36110
2025.08.01,20:00,3357.23900,3363.56600,3357.02800,3363.11900,5131
2025.08.03,22:05,3364.33900,3364.52100,3354.57700,3361.95700,12418
2025.08.04,00:00,3361.99000,3362.38600,3345.00600,3360.25500,28259
2025.08.04,04:00,3360.25900,3362.67100,3351.68500,3355.90400,24879
2025.08.04,08:00,3355.93000,3370.74900,3352.88600,3370.26300,25887
2025.08.04,12:00,3370.26200,3385.40800,3361.03700,3374.30600,44515
2025.08.04,16:00,3374.30500,3378.15300,3370.57100,3375.97100,20816
2025.08.04,20:00,3375.91700,3379.70300,3373.41500,3377.40700,9103
2025.08.05,00:00,3377.38300,3382.39800,3372.05700,3372.05700,21278
2025.08.05,04:00,3372.10700,3375.49900,3365.68800,3373.65400,22505
2025.08.05,08:00,3373.64400,3374.60700,3349.80300,3351.40800,26519
2025.08.05,12:00,3351.36900,3390.03300,3349.90300,3389.49000,47633
2025.08.05,16:00,3389.52700,3390.45200,3376.89000,3378.98000,23123
2025.08.05,20:00,3378.94300,3383.97400,3378.16400,3383.18600,8321
2025.08.06,00:00,3383.19300,3385.34000,3373.04600,3374.60700,22159
2025.08.06,04:00,3374.59000,3378.65000,3368.95300,3373.61700,19763
2025.08.06,08:00,3373.50900,3374.72300,3358.09100,3365.17400,25102
2025.08.06,12:00,3365.15600,3379.97500,3360.14100,3377.43100,41759
2025.08.06,16:00,3377.39200,3379.43900,3368.98300,3371.66700,23060
2025.08.06,20:00,3371.61400,3374.79600,3367.13300,3370.15500,13196
2025.08.07,00:00,3370.20500,3384.14600,3365.19200,3379.69600,29563
2025.08.07,04:00,3379.73200,3397.44600,3371.64800,3396.15500,30034
2025.08.07,08:00,3396.18900,3396.60300,3371.72600,3378.18300,47691
2025.08.07,12:00,3378.19900,3393.88200,3375.26100,3390.10200,70095
2025.08.07,16:00,3390.13900,3400.87200,3384.29000,3399.65900,31737
2025.08.07,20:00,3399.71200,3409.01900,3389.02500,3400.47000,49225
2025.08.08,00:00,3400.43200,3402.35600,3381.08200,3395.84000,66870
2025.08.08,04:00,3395.81800,3404.27100,3388.70900,3402.07400,48509
2025.08.08,08:00,3402.13200,3402.63100,3380.36100,3386.24900,56169
2025.08.08,12:00,3386.20600,3401.94400,3381.10500,3395.24800,87437
2025.08.08,16:00,3395.28400,3404.29500,3376.44500,3398.56600,91814
2025.08.08,20:00,3398.61800,3398.89800,3392.42100,3398.56400,7306
2025.08.10,22:05,3400.57800,3401.81900,3390.29200,3391.54800,14076
2025.08.11,00:00,3391.59200,3391.63900,3367.67800,3378.25700,41309
2025.08.11,04:00,3378.25300,3380.05900,3357.10800,3360.06900,39222
2025.08.11,08:00,3360.11200,3365.82500,3349.85200,3355.23000,39012
2025.08.11,12:00,3355.22600,3362.90200,3341.40900,3349.40500,49815
2025.08.11,16:00,3349.50200,3358.82900,3341.27300,3351.69600,33188
2025.08.11,20:00,3351.66200,3351.78500,3342.17500,3349.02700,14106
2025.08.12,00:00,3349.01000,3357.46600,3346.15500,3349.39000,26662
2025.08.12,04:00,3349.43700,3358.17600,3342.24600,3355.53900,30555
2025.08.12,08:00,3355.51200,3355.84700,3336.06800,3347.46900,28007
2025.08.12,12:00,3347.46400,3359.21500,3331.08000,3349.81400,87261
2025.08.12,16:00,3349.88700,3351.25900,3345.51600,3347.56300,24428
2025.08.12,20:00,3347.54900,3353.72700,3346.01200,3350.57000,10154
2025.08.13,00:00,3350.58000,3354.45700,3342.70400,3349.59300,26154
2025.08.13,04:00,3349.61500,3361.00400,3345.69200,3354.72300,24223
2025.08.13,08:00,3354.68800,3367.12100,3352.84800,3362.28100,26645
2025.08.13,12:00,3362.31400,3370.78000,3354.10300,3357.74600,39366
2025.08.13,16:00,3357.77800,3360.92000,3349.90000,3357.81200,17679
2025.08.13,20:00,3357.85600,3363.44600,3355.63300,3362.70200,9414
2025.08.14,00:00,3362.72300,3374.83900,3355.38000,3360.46400,30575
2025.08.14,04:00,3360.49600,3366.48300,3343.59100,3345.98400,30207
2025.08.14,08:00,3345.95800,3359.16900,3341.44700,3355.40000,32596
2025.08.14,12:00,3355.43100,3358.39300,3334.22300,3341.75700,62170
2025.08.14,16:00,3341.72300,3342.11800,3329.83800,3337.96500,24888
2025.08.14,20:00,3338.01900,3338.54900,3332.19300,3335.55100,10540
2025.08.15,00:00,3335.58000,3344.86300,3332.37200,3343.45000,22697
2025.08.15,04:00,3343.41200,3348.73000,3340.09300,3346.14700,23251
2025.08.15,08:00,3346.10700,3348.26800,3336.24300,3342.35900,27181
2025.08.15,12:00,3342.36200,3345.96900,3332.88300,3342.31200,42488
2025.08.15,16:00,3342.35000,3342.53800,3334.38700,3339.14300,18817
2025.08.15,20:00,3339.14600,3339.43500,3335.14100,3335.21300,3325
2025.08.17,22:05,3334.56900,3335.38100,3323.50300,3327.09400,10017
2025.08.18,00:00,3327.08000,3351.84100,3326.72700,3347.15600,28428
2025.08.18,04:00,3347.11200,3358.41800,3346.00300,3349.02200,26137
2025.08.18,08:00,3348.98400,3351.73400,3344.47500,3345.45600,20635
2025.08.18,12:00,3345.50000,3348.83900,3332.19900,3335.66900,31817
2025.08.18,16:00,3335.70200,3335.88400,3330.17900,3333.62300,16871
2025.08.18,20:00,3333.66700,3334.72000,3330.55700,3330.97800,7909
2025.08.19,00:00,3330.99000,3341.66300,3326.07000,3337.78700,30053
2025.08.19,04:00,3337.74500,3341.84500,3334.40000,3340.72200,21604
2025.08.19,08:00,3340.69500,3345.32400,3336.42700,3339.76700,19075
2025.08.19,12:00,3339.76800,3340.54400,3320.88400,3322.66900,41451
2025.08.19,16:00,3322.71100,3324.43500,3314.85300,3315.96500,21512
2025.08.19,20:00,3315.92300,3317.63700,3312.77100,3314.23100,9536
2025.08.20,00:00,3314.24100,3318.64800,3311.47600,3317.51700,25094
2025.08.20,04:00,3317.54700,3327.59700,3317.17700,3324.81300,20518
2025.08.20,08:00,3324.76900,3332.91000,3320.88600,3332.31000,22296
2025.08.20,12:00,3332.32000,3350.32200,3332.04600,3340.59400,36840
2025.08.20,16:00,3340.70300,3349.26300,3340.65000,3348.82100,18459
2025.08.20,20:00,3348.77300,3352.09200,3346.37400,3346.83600,10383
2025.08.21,00:00,3346.90600,3346.90600,3339.68700,3339.85800,20099
2025.08.21,04:00,3339.88700,3341.51000,3334.28300,3339.62900,19035
2025.08.21,08:00,3339.66500,3342.21000,3325.12600,3333.56900,23536
2025.08.21,12:00,3333.60400,3348.11200,3333.60400,3343.64700,46777
2025.08.21,16:00,3343.59700,3343.96500,3336.54400,3338.82300,17367
2025.08.21,20:00,3338.86300,3340.64000,3337.35600,3338.41100,7627
2025.08.22,00:00,3338.36700,3340.22500,3331.61300,3331.97600,19875
2025.08.22,04:00,3331.96300,3335.02600,3325.71100,3327.46500,20249
2025.08.22,08:00,3327.42800,3331.77100,3325.33200,3329.34600,19628
2025.08.22,12:00,3329.34200,3378.86900,3321.44100,3367.91400,72813
2025.08.22,16:00,3367.89000,3375.50100,3367.83200,3373.21300,22543
2025.08.22,20:00,3373.28500,3373.67700,3370.15400,3372.29900,3362
2025.08.24,22:05,3368.74400,3371.05200,3365.84800,3369.08000,7185
2025.08.25,00:00,3369.04100,3369.70300,3359.81100,3367.26300,21124
2025.08.25,04:00,3367.37100,3369.88800,3363.02900,3366.22600,16179
2025.08.25,08:00,3366.22900,3371.51400,3361.93000,3370.59400,16277
2025.08.25,12:00,3370.59200,3376.30600,3362.18500,3374.06800,26826
2025.08.25,16:00,3374.00000,3374.84400,3365.19300,3365.42100,16579
2025.08.25,20:00,3365.46500,3367.13200,3351.68300,3354.82700,12430
2025.08.26,00:00,3354.87800,3386.48800,3351.23800,3372.21600,45567
2025.08.26,04:00,3372.21700,3379.12100,3367.26600,3376.72600,24762
2025.08.26,08:00,3376.73300,3380.36000,3367.26600,3377.49000,25542
2025.08.26,12:00,3377.52000,3389.45700,3370.37400,3386.68800,36559
2025.08.26,16:00,3386.67500,3390.81800,3380.22000,3389.65800,19079
2025.08.26,20:00,3389.68900,3393.58300,3388.72000,3390.86200,10027
2025.08.27,00:00,3390.85300,3393.52900,3380.57700,3380.63300,21180
2025.08.27,04:00,3380.67700,3381.93000,3373.75500,3381.39300,21534
2025.08.27,08:00,3381.37400,3385.49000,3373.69800,3376.82200,23973
2025.08.27,12:00,3376.84400,3390.42000,3374.25500,3387.89800,34356
2025.08.27,16:00,3387.91700,3398.85800,3387.47800,3396.21000,21051
2025.08.27,20:00,3396.17200,3399.50200,3394.13700,3395.81900,10574
2025.08.28,00:00,3395.74900,3398.02900,3384.63700,3390.12600,23576
2025.08.28,04:00,3390.20600,3397.69600,3387.60800,3395.75200,20113
2025.08.28,08:00,3395.75100,3407.65800,3393.84500,3404.10700,24014
2025.08.28,12:00,3404.13500,3413.49000,3394.28100,3410.90100,40890
2025.08.28,16:00,3410.89700,3423.21200,3409.87200,3422.07000,21980
2025.08.28,20:00,3422.11000,3422.52100,3414.75700,3414.81900,9000
2025.08.29,00:00,3414.85000,3417.88500,3407.95600,3410.86400,20268
2025.08.29,04:00,3410.84300,3412.65300,3406.53700,3412.19700,18568
2025.08.29,08:00,3412.16100,3414.87900,3404.30900,3410.72500,20302
2025.08.29,12:00,3410.65500,3447.63300,3406.70800,3445.49400,44101
2025.08.29,16:00,3445.48700,3453.92400,3440.98800,3452.60500,29491
2025.08.29,20:00,3452.64000,3452.73400,3445.76800,3448.03500,5528
2025.08.31,22:05,3445.86600,3452.60600,3442.45900,3447.95200,9788
2025.09.01,00:00,3447.91200,3486.10700,3437.02800,3474.52300,51989
2025.09.01,04:00,3474.49100,3489.92800,3467.76400,3477.84500,35498
2025.09.01,08:00,3477.88600,3479.87900,3466.27600,3470.03700,31330
2025.09.01,12:00,3470.05800,3481.29800,3467.07600,3474.07900,27353
2025.09.01,16:00,3474.09000,3478.89000,3472.35000,3476.76000,7251
2025.09.01,22:02,3476.29900,3481.51600,3474.52700,3479.21100,11446
2025.09.02,00:00,3479.18300,3508.74100,3476.89700,3495.00800,44074
2025.09.02,04:00,3494.97400,3498.34700,3472.07200,3476.85700,36097
2025.09.02,08:00,3476.95500,3490.11600,3470.21800,3489.72700,39243
2025.09.02,12:00,3489.68700,3520.30000,3474.19000,3520.30000,77974
2025.09.02,16:00,3520.32700,3540.12200,3518.17500,3536.94100,34730
2025.09.02,20:00,3536.99000,3537.72800,3526.29300,3529.98400,15195
2025.09.03,00:00,3530.01000,3546.95000,3528.02200,3530.81500,45419
2025.09.03,04:00,3530.87700,3538.31900,3526.80600,3533.85400,30465
2025.09.03,08:00,3533.87400,3549.59400,3532.29200,3547.55100,33003
2025.09.03,12:00,3547.53500,3567.40400,3541.34000,3563.95300,69357
2025.09.03,16:00,3563.95000,3578.42700,3561.16900,3563.52700,36641
2025.09.03,20:00,3563.57300,3566.03100,3554.38500,3560.29200,21549
2025.09.04,00:00,3560.34100,3563.47300,3511.17200,3529.14700,58075
2025.09.04,04:00,3529.18200,3541.70100,3524.44000,3541.13700,35708
2025.09.04,08:00,3541.09000,3549.83700,3536.55800,3545.46400,34106
2025.09.04,12:00,3545.41900,3558.82500,3535.04200,3552.82900,65867
2025.09.04,16:00,3552.84800,3556.22700,3542.52600,3549.80000,25985
2025.09.04,20:00,3549.83600,3554.50000,3539.90900,3552.71700,14262
2025.09.05,00:00,3552.76700,3559.07400,3545.95800,3558.34400,31296
2025.09.05,04:00,3558.35900,3561.15000,3546.63500,3548.19700,26276
2025.09.05,08:00,3548.16100,3555.20100,3544.72100,3553.22800,26334
2025.09.05,12:00,3553.25400,3597.89300,3548.80200,3592.00500,113036
2025.09.05,16:00,3592.04600,3600.07600,3590.50400,3594.73700,35139
2025.09.05,20:00,3594.70400,3595.35900,3586.37600,3586.59700,5909
2025.09.07,22:05,3591.85600,3596.71600,3587.11200,3591.19600,23699
2025.09.08,00:00,3591.11000,3597.16800,3582.92600,3583.56700,45092
2025.09.08,04:00,3583.51800,3613.58700,3579.57700,3609.48300,31507
2025.09.08,08:00,3609.57100,3622.49600,3607.13200,3619.92600,32357
2025.09.08,12:00,3619.88600,3646.31600,3614.77500,3639.26100,65036
2025.09.08,16:00,3639.33600,3641.74600,3631.81600,3636.55500,28266
2025.09.08,20:00,3636.65200,3637.94500,3628.22300,3634.99200,13979
2025.09.09,00:00,3635.02300,3654.59700,3633.47400,3645.83800,39781
2025.09.09,04:00,3645.86800,3659.29900,3636.48500,3644.36300,43714
2025.09.09,08:00,3644.29800,3656.68700,3641.96900,3648.00000,33238
2025.09.09,12:00,3648.07200,3674.54400,3626.82000,3645.44100,105144
2025.09.09,16:00,3645.40600,3649.43400,3628.51300,3629.36200,29815
2025.09.09,20:00,3629.32500,3640.75400,3623.12000,3633.56800,19581
2025.09.10,00:00,3633.54300,3638.30300,3620.18000,3636.47900,41513
2025.09.10,04:00,3636.53400,3648.46700,3636.48800,3644.10300,28062
2025.09.10,08:00,3644.14100,3657.57700,3641.99500,3649.28200,28439
2025.09.10,12:00,3649.29800,3657.41700,3638.43800,3644.49500,57489
2025.09.10,16:00,3644.46500,3649.72000,3635.06400,3641.89800,25489
2025.09.10,20:00,3641.86400,3645.55200,3637.99700,3644.91500,12568
2025.09.11,00:00,3644.87400,3649.10200,3629.81900,3632.00500,31334
2025.09.11,04:00,3632.07200,3637.99600,3622.66600,3629.81100,33847
2025.09.11,08:00,3629.84500,3631.74700,3614.13600,3616.75600,30304
2025.09.11,12:00,3616.81200,3643.90700,3613.08200,3633.06000,76332
2025.09.11,16:00,3633.10200,3641.87900,3630.29800,3636.94500,27485
2025.09.11,20:00,3636.90900,3638.26000,3631.58400,3631.84200,9627
2025.09.12,00:00,3631.81000,3653.28600,3630.51800,3652.84900,33760
2025.09.12,04:00,3652.81000,3656.62000,3647.77200,3648.30100,25484
2025.09.12,08:00,3648.24200,3652.16800,3637.70700,3647.04400,31954
2025.09.12,12:00,3647.07600,3654.32000,3638.24200,3644.51500,46618
2025.09.12,16:00,3644.53900,3650.61500,3642.70700,3644.16400,18864
2025.09.12,20:00,3644.20400,3645.39100,3641.34700,3643.48400,4080
2025.09.14,22:05,3644.61000,3645.99600,3636.77200,3638.24100,7104
2025.09.15,00:00,3638.23700,3646.42200,3626.54100,3646.01900,32543
2025.09.15,04:00,3646.03000,3646.89200,3633.75400,3643.82100,24205
2025.09.15,08:00,3643.90000,3646.70100,3635.68300,3642.66100,28339
2025.09.15,12:00,3642.68600,3681.93800,3636.95700,3680.43500,47384
2025.09.15,16:00,3680.49700,3685.62300,3674.77500,3680.95500,29613
2025.09.15,20:00,3680.91200,3681.98600,3676.07100,3676.97700,10769
2025.09.16,00:00,3676.88600,3689.45400,3674.71800,3681.13500,33586
2025.09.16,04:00,3681.06200,3694.21100,3680.17900,3686.47000,25423
2025.09.16,08:00,3686.43100,3699.51200,3686.13200,3697.16600,28508
2025.09.16,12:00,3697.20300,3703.14500,3678.86800,3686.14200,60501
2025.09.16,16:00,3686.21000,3691.22600,3684.61300,3689.61000,23160
2025.09.16,20:00,3689.66800,3695.24300,3689.47500,3694.24500,9470
2025.09.17,00:00,3694.24400,3695.37800,3674.21800,3681.68800,33154
2025.09.17,04:00,3681.74400,3685.83500,3666.59300,3667.19900,29628
2025.09.17,08:00,3667.15500,3670.97300,3659.84300,3665.97500,35263
2025.09.17,12:00,3666.00800,3687.20800,3665.54300,3684.16700,39149
2025.09.17,16:00,3684.19700,3707.44700,3646.05400,3661.73000,128102
2025.09.17,20:00,3661.75500,3672.02100,3655.58200,3669.16900,19087
2025.09.18,00:00,3669.10000,3669.99400,3651.82600,3658.50600,41284
2025.09.18,04:00,3658.55400,3659.86400,3633.79500,3659.01800,46413
2025.09.18,08:00,3658.97100,3673.01700,3653.68700,3667.19300,34778
2025.09.18,12:00,3667.23300,3672.45200,3627.74400,3641.31500,83175
2025.09.18,16:00,3641.34600,3647.26000,3640.50600,3646.61100,28093
2025.09.18,20:00,3646.66300,3647.25700,3637.71100,3640.23900,9707
2025.09.19,00:00,3640.24200,3656.39300,3632.20300,3653.72200,40668
2025.09.19,04:00,3653.66000,3661.22200,3643.24500,3653.87400,35627
2025.09.19,08:00,3653.83500,3659.22800,3645.67600,3648.42100,26971
2025.09.19,12:00,3648.44400,3676.03200,3643.75800,3670.71000,55447
2025.09.19,16:00,3670.82400,3685.23600,3666.60200,3684.46200,27206
2025.09.19,20:00,3684.35300,3685.03800,3680.83600,3684.86100,4018
2025.09.21,22:05,3687.96900,3692.32400,3683.77600,3686.26300,12032
2025.09.22,00:00,3686.22200,3697.53200,3685.46600,3695.44200,39669
2025.09.22,04:00,3695.45300,3719.85700,3690.10200,3713.22600,38080
2025.09.22,08:00,3713.19300,3728.31300,3712.31400,3724.60600,33749
2025.09.22,12:00,3724.64300,3736.39500,3712.05400,3736.10900,66971
2025.09.22,16:00,3736.12600,3748.79300,3735.20100,3747.68200,27897
2025.09.22,20:00,3747.65700,3749.25400,3738.27300,3747.79700,15201
2025.09.23,00:00,3747.82900,3759.30500,3736.72200,3746.47700,48717
2025.09.23,04:00,3746.48900,3758.76800,3743.09200,3753.43500,36278
2025.09.23,08:00,3753.39600,3791.12700,3752.96500,3783.59300,48418
2025.09.23,12:00,3783.62500,3788.81500,3767.61700,3779.33800,68507
2025.09.23,16:00,3779.37000,3785.70400,3751.85600,3764.26300,62321
2025.09.23,20:00,3764.24800,3770.19300,3761.56100,3763.81700,14812
2025.09.24,00:00,3763.82200,3771.85800,3750.59700,3765.45400,43501
2025.09.24,04:00,3765.42200,3779.22900,3763.21800,3777.35800,31407
2025.09.24,08:00,3777.39100,3777.76300,3759.62900,3768.95800,30547
2025.09.24,12:00,3768.93200,3773.04400,3739.61400,3741.11400,69138
2025.09.24,16:00,3741.07900,3745.21500,3717.42700,3730.03200,44126
2025.09.24,20:00,3730.09800,3745.31900,3729.94100,3742.92000,13968
2025.09.25,00:00,3742.92800,3751.53900,3729.42200,3736.57800,41347
2025.09.25,04:00,3736.58100,3755.00100,3731.73000,3752.21300,36636
2025.09.25,08:00,3752.17400,3761.67300,3741.02800,3753.05600,45904
2025.09.25,12:00,3753.01800,3755.92600,3721.93100,3735.82800,97086
2025.09.25,16:00,3735.84800,3758.29600,3732.32600,3746.52300,45491
2025.09.25,20:00,3746.56000,3752.49900,3738.05100,3744.71700,18003
2025.09.26,00:00,3744.67600,3753.31700,3734.46400,3745.43500,40166
2025.09.26,04:00,3745.47400,3754.16500,3739.18100,3747.97100,34214
2025.09.26,08:00,3747.99100,3755.20600,3742.90300,3748.70600,29860
2025.09.26,12:00,3748.66200,3783.85000,3746.51300,3780.37300,82058
2025.09.26,16:00,3780.33200,3783.17600,3764.61700,3766.69400,42304
2025.09.26,20:00,3766.74300,3769.56100,3760.05000,3761.04100,6542
2025.09.28,22:05,3764.71800,3772.49100,3763.32200,3766.89900,12983
2025.09.29,00:00,3766.85800,3799.43900,3763.93300,3794.34000,74502
2025.09.29,04:00,3794.35500,3819.87400,3792.46500,3806.34300,61495
2025.09.29,08:00,3806.38100,3831.36000,3806.38100,3828.91600,44044
2025.09.29,12:00,3828.86500,3833.19600,3809.18900,3830.35100,86504
2025.09.29,16:00,3830.34500,3833.58500,3822.60500,3828.79200,37077
2025.09.29,20:00,3828.75000,3834.02500,3825.65600,3832.83500,14614
2025.09.30,00:00,3832.89000,3867.20500,3831.09800,3864.77200,52217
2025.09.30,04:00,3864.73100,3871.69800,3839.47100,3843.81100,53228
2025.09.30,08:00,3843.84300,3847.24400,3793.07300,3815.18900,93152
2025.09.30,12:00,3815.12800,3854.54300,3808.82800,3838.95200,101720
2025.09.30,16:00,3838.89400,3860.80800,3837.77900,3859.05000,38030
2025.09.30,20:00,3859.09000,3863.08000,3850.70200,3862.92700,19818
2025.10.01,00:00,3862.94000,3875.60000,3855.53800,3862.19400,43329
2025.10.01,04:00,3862.19700,3879.84700,3853.33400,3879.19900,45207
2025.10.01,08:00,3879.23700,3895.37600,3878.05900,3883.51200,48622
2025.10.01,12:00,3883.60000,3891.12200,3856.11000,3868.40000,120571
2025.10.01,16:00,3868.36400,3871.89400,3854.89600,3867.71500,44744
2025.10.01,20:00,3867.73100,3867.88300,3857.50000,3863.51800,20159
