2025.11.27,08:05,4162.18600,4163.17300,4160.95400,4161.91800,1291
2025.11.27,08:10,4161.93400,4164.56000,4161.63200,4163.40400,1036
2025.11.27,08:15,4163.37100,4164.30000,4161.72200,4163.26800,1172
2025.11.27,08:20,4163.25900,4163.29200,4161.85000,4162.13000,970
2025.11.27,08:25,4162.13400,4165.56600,4162.13400,4164.98000,1054
2025.11.27,08:30,4164.98700,4165.74400,4163.30900,4164.16400,926
2025.11.27,08:35,4164.18800,4166.55000,4163.67300,4164.13700,932
2025.11.27,08:40,4164.12900,4164.54400,4163.34200,4163.47200,689
2025.11.27,08:45,4163.48400,4167.18100,4163.08500,4165.91500,847
2025.11.27,08:50,4165.91400,4166.26000,4164.47800,4166.20600,660
2025.11.27,08:55,4166.20500,4166.51500,4164.99100,4165.80200,864
2025.11.27,09:00,4165.76300,4165.86600,4156.54100,4159.58000,1598
2025.11.27,09:05,4159.61800,4159.68700,4157.07500,4158.23700,1459
2025.11.27,09:10,4158.28900,4158.71900,4154.28800,4155.24500,1095
2025.11.27,09:15,4155.22600,4157.05500,4148.69200,4150.55800,1901
2025.11.27,09:20,4150.51700,4152.65400,4148.26100,4151.57900,1953
2025.11.27,09:25,4151.53300,4156.05900,4149.82500,4154.81600,1205
2025.11.27,09:30,4154.87100,4155.29600,4153.11800,4154.09600,916
2025.11.27,09:35,4154.12800,4155.45300,4153.37000,4154.71800,665
2025.11.27,09:40,4154.83100,4157.78300,4154.17100,4157.32700,843
2025.11.27,09:45,4157.37800,4158.22700,4155.65300,4156.70200,780
2025.11.27,09:50,4156.65100,4159.95400,4155.92200,4159.05000,921
2025.11.27,09:55,4159.08500,4160.72700,4157.29800,4158.69600,1148
2025.11.27,10:00,4158.73000,4159.93400,4155.92400,4157.65100,986
2025.11.27,10:05,4157.60300,4160.57900,4157.60300,4157.80300,975
2025.11.27,10:10,4157.80600,4158.12300,4155.61800,4156.15300,940
2025.11.27,10:15,4156.12300,4157.00200,4155.97400,4156.62300,698
2025.11.27,10:20,4156.59600,4156.73800,4154.76600,4155.61100,783
2025.11.27,10:25,4155.53700,4156.77700,4152.68500,4152.71400,1074
2025.11.27,10:30,4152.65500,4155.38700,4152.28800,4155.13700,1169
2025.11.27,10:35,4155.12100,4155.29000,4153.48100,4153.86800,831
2025.11.27,10:40,4153.90200,4154.97500,4152.75500,4153.99000,635
2025.11.27,10:45,4154.00100,4155.06300,4153.33300,4153.34200,711
2025.11.27,10:50,4153.35500,4156.33700,4153.35500,4156.21700,787
2025.11.27,10:55,4156.24800,4157.16900,4155.00100,4156.47900,850
2025.11.27,11:00,4156.43200,4157.51300,4155.91500,4156.35300,726
2025.11.27,11:05,4156.38200,4158.66900,4155.78200,4157.99600,804
2025.11.27,11:10,4157.93700,4159.58400,4157.54300,4157.66200,704
2025.11.27,11:15,4157.70500,4159.73500,4157.20800,4158.63600,802
2025.11.27,11:20,4158.65000,4158.65000,4156.61000,4157.53600,860
2025.11.27,11:25,4157.49500,4159.12400,4156.38700,4158.85100,823
2025.11.27,11:30,4158.86500,4160.37900,4158.32500,4160.12300,640
2025.11.27,11:35,4160.08600,4160.80800,4159.83500,4160.54600,577
2025.11.27,11:40,4160.54700,4162.51800,4160.54700,4160.86000,674
2025.11.27,11:45,4160.80500,4162.17600,4159.39700,4160.42700,633
2025.11.27,11:50,4160.40100,4160.66500,4158.37500,4158.64500,575
2025.11.27,11:55,4158.64000,4159.73400,4157.32800,4157.35200,638
2025.11.27,12:00,4157.40500,4159.19600,4156.04500,4159.03600,764
2025.11.27,12:05,4159.06300,4159.13900,4156.23200,4157.26500,741
2025.11.27,12:10,4157.18900,4158.10600,4157.13500,4157.74000,398
2025.11.27,12:15,4157.80600,4158.39500,4156.94400,4157.89900,502
2025.11.27,12:20,4157.93200,4158.73500,4157.51900,4158.20200,507
2025.11.27,12:25,4158.22600,4158.31900,4155.80200,4156.76700,554
2025.11.27,12:30,4156.82700,4157.87600,4156.43600,4157.35600,506
2025.11.27,12:35,4157.35200,4158.59100,4156.67700,4156.88700,577
2025.11.27,12:40,4156.88800,4157.20000,4154.79300,4155.81400,628
2025.11.27,12:45,4155.76400,4157.60300,4155.45900,4157.59800,581
2025.11.27,12:50,4157.62200,4158.11900,4156.16000,4158.05000,649
2025.11.27,12:55,4158.11100,4158.52300,4153.51700,4154.10200,785
2025.11.27,13:00,4154.15200,4154.19600,4150.28100,4152.25200,2415
2025.11.27,13:05,4152.21200,4153.47200,4149.15100,4150.41200,1544
2025.11.27,13:10,4150.37300,4153.38900,4150.06900,4151.13300,1346
2025.11.27,13:15,4151.03800,4152.24900,4149.44800,4152.05500,1516
2025.11.27,13:20,4152.07900,4153.82200,4150.91700,4152.59500,1237
2025.11.27,13:25,4152.61500,4153.50700,4151.33500,4152.50000,1195
2025.11.27,13:30,4152.45600,4157.11600,4151.94500,4156.37500,1376
2025.11.27,13:35,4156.41800,4158.01600,4155.58700,4156.65300,1314
2025.11.27,13:40,4156.62100,4157.87300,4154.77400,4155.96000,973
2025.11.27,13:45,4155.97900,4156.55900,4154.32100,4154.95100,783
2025.11.27,13:50,4154.89800,4156.60500,4152.90500,4155.83800,953
2025.11.27,13:55,4155.81700,4156.00400,4153.68900,4154.97600,971
2025.11.27,14:00,4155.03100,4156.04700,4153.84600,4155.83500,932
2025.11.27,14:05,4155.88300,4158.79900,4154.65900,4157.92200,997
2025.11.27,14:10,4157.86800,4158.71200,4157.24400,4158.28000,825
2025.11.27,14:15,4158.24600,4159.65600,4157.66200,4159.05500,807
2025.11.27,14:20,4159.04100,4160.72200,4158.05600,4159.42900,1104
2025.11.27,14:25,4159.47400,4159.67600,4156.94500,4157.25700,981
2025.11.27,14:30,4157.30100,4158.47200,4156.53700,4158.33500,753
2025.11.27,14:35,4158.36900,4159.03000,4156.88500,4157.46900,942
2025.11.27,14:40,4157.50100,4157.64700,4152.72400,4157.38000,1704
2025.11.27,14:45,4157.41600,4159.12300,4155.77700,4156.57700,1142
2025.11.27,14:50,4156.55100,4156.55100,4153.56400,4154.01900,1305
2025.11.27,14:55,4154.00000,4156.49700,4152.93300,4153.40100,1185
2025.11.27,15:00,4153.35100,4157.16600,4152.96500,4155.80400,1014
2025.11.27,15:05,4155.84700,4158.05000,4155.78700,4157.72000,710
2025.11.27,15:10,4157.81200,4158.56900,4156.84400,4157.36400,721
2025.11.27,15:15,4157.40100,4159.27500,4157.15900,4158.89200,706
2025.11.27,15:20,4158.93100,4160.78100,4158.20200,4159.68700,901
2025.11.27,15:25,4159.70500,4161.86000,4159.45900,4160.94700,760
2025.11.27,15:30,4160.92400,4160.94600,4159.02500,4159.38100,590
